 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   67    2     5.718217   0.64  27.36  54.88    1.6798E-02    5.8981E-17
    1   68    3     7.419342   0.64  27.36  54.88    1.6825E-02    4.8572E-17
    1   69    4     8.900842   0.64  27.36  54.88    1.6853E-02    6.2450E-17
    1   71    6    11.443330   0.64  27.36  54.88    1.6913E-02    5.2042E-17
    1   72    7    12.564182   0.64  27.36  54.88    1.6943E-02    9.3675E-17
    1   73    8    13.608239   0.64  27.36  54.88    1.6975E-02    6.5919E-17
    1   74    9    14.586946   0.64  27.36  54.88    1.7006E-02    7.6328E-17
    1   76   11    16.381107   0.64  27.36  54.88    1.7067E-02    7.6328E-17
    1   77   12    17.208811   0.64  27.36  54.88    1.7097E-02    4.8572E-17
    1   79   14    18.748123   0.64  27.36  54.88    1.7156E-02    9.0206E-17
    1   81   16    20.154892   0.64  27.36  54.88    1.7212E-02    8.6736E-17
    1   82   17    20.815198   0.64  27.36  54.88    1.7239E-02    9.3675E-17
    1   83   18    21.449645   0.64  27.36  54.88    1.7264E-02    1.2143E-16
    1   84   19    22.060061   0.64  27.36  54.88    1.7289E-02    7.2858E-17
    1   86   21    23.215127   0.64  27.36  54.88    1.7336E-02    1.0408E-16
    1   87   22    23.762536   0.64  27.36  54.88    1.7357E-02    9.0206E-17
    1   88   23    24.291478   0.64  27.36  54.88    1.7378E-02    9.0206E-17
    1   89   24    24.803026   0.64  27.36  54.88    1.7397E-02    1.3531E-16
    1   92   27    26.242657   0.64  27.36  54.88    1.7448E-02    1.5959E-16
    1   93   28    26.693605   0.64  27.36  54.88    1.7463E-02    1.0408E-16
    1   94   29    27.131300   0.64  27.36  54.88    1.7476E-02    1.3878E-16
    1   96   31    27.969464   0.64  27.36  54.88    1.7500E-02    1.0408E-16
    1   97   32    28.371089   0.64  27.36  54.88    1.7510E-02    1.5266E-16
    1   98   33    28.761779   0.64  27.36  54.88    1.7519E-02    1.2490E-16
    1   99   34    29.142020   0.64  27.36  54.88    1.7526E-02    1.0755E-16
    1   71    5    10.133628   0.64  27.36  54.88    1.6880E-02    9.3675E-17
    1   73    7    12.449177   0.64  27.36  54.88    1.6940E-02    7.9797E-17
    1   79   13    17.844375   0.64  27.36  54.88    1.7121E-02    6.2450E-17
    1   83   17    20.647670   0.64  27.36  54.88    1.7232E-02    1.3184E-16
    1   85   19    21.886700   0.64  27.36  54.88    1.7282E-02    1.0408E-16
    1   89   23    24.109177   0.64  27.36  54.88    1.7371E-02    1.1796E-16
    1   91   25    25.112479   0.64  27.36  54.88    1.7408E-02    9.7145E-17
    1   95   29    26.940569   0.64  27.36  54.88    1.7470E-02    9.7145E-17
    1   97   31    27.776902   0.64  27.36  54.88    1.7495E-02    1.2143E-16
    1   69    2     5.607179   0.64  27.36  54.88    1.6797E-02    6.5919E-17
    1   70    3     7.277340   0.64  27.36  54.88    1.6822E-02    6.5919E-17
    1   71    4     8.732896   0.64  27.36  54.88    1.6849E-02    8.6736E-17
    1   72    5    10.039579   0.64  27.36  54.88    1.6878E-02    8.6736E-17
    1   73    6    11.233354   0.64  27.36  54.88    1.6907E-02    4.5103E-17
    1   74    7    12.336768   0.64  27.36  54.88    1.6937E-02    9.0206E-17
    1   75    8    13.365226   0.64  27.36  54.88    1.6967E-02    9.7145E-17
    1   76    9    14.329899   0.64  27.36  54.88    1.6997E-02    7.6328E-17
    1   77   10    15.239242   0.64  27.36  54.88    1.7027E-02    1.0755E-16
    1   78   11    16.099877   0.64  27.36  54.88    1.7057E-02    7.6328E-17
    1   79   12    16.917127   0.64  27.36  54.88    1.7087E-02    4.8572E-17
    1   80   13    17.695361   0.64  27.36  54.88    1.7116E-02    9.7145E-17
    1   81   14    18.438228   0.64  27.36  54.88    1.7144E-02    7.6328E-17
    1   82   15    19.148824   0.64  27.36  54.88    1.7172E-02    8.6736E-17
    1   83   16    19.829805   0.64  27.36  54.88    1.7199E-02    6.9389E-17
    1   84   17    20.483473   0.64  27.36  54.88    1.7225E-02    1.0755E-16
    1   85   18    21.111847   0.64  27.36  54.88    1.7251E-02    1.0061E-16
    1   86   19    21.716705   0.64  27.36  54.88    1.7275E-02    7.2858E-17
    1   87   20    22.299631   0.64  27.36  54.88    1.7299E-02    6.9389E-17
    1   88   21    22.862037   0.64  27.36  54.88    1.7321E-02    8.6736E-17
    1   89   22    23.405196   0.64  27.36  54.88    1.7343E-02    8.6736E-17
    1   90   23    23.930259   0.64  27.36  54.88    1.7364E-02    1.0408E-16
    1   91   24    24.438267   0.64  27.36  54.88    1.7383E-02    7.2858E-17
    1   92   25    24.930173   0.64  27.36  54.88    1.7402E-02    1.1449E-16
    1   93   26    25.406847   0.64  27.36  54.88    1.7419E-02    9.3675E-17
    1   94   27    25.869088   0.64  27.36  54.88    1.7435E-02    1.4919E-16
    1   95   28    26.317631   0.64  27.36  54.88    1.7451E-02    9.7145E-17
    1   96   29    26.753156   0.64  27.36  54.88    1.7465E-02    1.2143E-16
    1   97   30    27.176291   0.64  27.36  54.88    1.7478E-02    1.1796E-16
    1   98   31    27.587621   0.64  27.36  54.88    1.7489E-02    1.2837E-16
    1   99   32    27.987688   0.64  27.36  54.88    1.7500E-02    1.1102E-16
    1  100   33    28.376999   0.64  27.36  54.88    1.7510E-02    1.5613E-16
    1   71    3     7.208846   0.64  27.36  54.88    1.6821E-02    7.9797E-17
    1   73    5     9.947683   0.64  27.36  54.88    1.6876E-02    8.3267E-17
    1   75    7    12.226862   0.64  27.36  54.88    1.6934E-02    9.0206E-17
    1   77    9    14.205560   0.64  27.36  54.88    1.6993E-02    1.1102E-16
    1   79   11    15.963725   0.64  27.36  54.88    1.7052E-02    9.0206E-17
    1   81   13    17.549418   0.64  27.36  54.88    1.7110E-02    7.2858E-17
    1   83   15    18.994708   0.64  27.36  54.88    1.7166E-02    1.0755E-16
    1   87   19    21.549973   0.64  27.36  54.88    1.7268E-02    1.1102E-16
    1   89   21    22.690463   0.64  27.36  54.88    1.7315E-02    1.3184E-16
    1   91   23    23.754623   0.64  27.36  54.88    1.7357E-02    7.6328E-17
    1   93   25    24.751140   0.64  27.36  54.88    1.7395E-02    7.2858E-17
    1   95   27    25.687230   0.64  27.36  54.88    1.7429E-02    1.4225E-16
    1   97   29    26.568968   0.64  27.36  54.88    1.7459E-02    1.2837E-16
    1   99   31    27.401532   0.64  27.36  54.88    1.7484E-02    9.0206E-17
    1   71    2     5.501379   0.64  27.36  54.88    1.6796E-02    6.5919E-17
    1   73    4     8.572653   0.64  27.36  54.88    1.6846E-02    6.5919E-17
    1   74    5     9.857861   0.64  27.36  54.88    1.6874E-02    6.5919E-17
    1   76    7    12.119373   0.64  27.36  54.88    1.6931E-02    6.9389E-17
    1   77    8    13.132780   0.64  27.36  54.88    1.6960E-02    6.2450E-17
    1   79   10    14.980942   0.64  27.36  54.88    1.7019E-02    1.0061E-16
    1   80   11    15.830415   0.64  27.36  54.88    1.7048E-02    9.7145E-17
    1   82   13    17.406449   0.64  27.36  54.88    1.7105E-02    1.1449E-16
    1   83   14    18.140829   0.64  27.36  54.88    1.7133E-02    1.1449E-16
    1   85   16    19.517516   0.64  27.36  54.88    1.7186E-02    9.3675E-17
    1   86   17    20.164656   0.64  27.36  54.88    1.7212E-02    1.2143E-16
    1   88   19    21.386405   0.64  27.36  54.88    1.7262E-02    1.3184E-16
    1   89   20    21.964290   0.64  27.36  54.88    1.7285E-02    1.3184E-16
    1   91   22    23.060994   0.64  27.36  54.88    1.7329E-02    9.0206E-17
    1   94   25    24.575288   0.64  27.36  54.88    1.7388E-02    7.9797E-17
    1   95   26    25.048997   0.64  27.36  54.88    1.7406E-02    1.2490E-16
    1   97   28    25.954622   0.64  27.36  54.88    1.7438E-02    1.0061E-16
    1   98   29    26.387918   0.64  27.36  54.88    1.7453E-02    1.0061E-16
    1  100   31    27.218549   0.64  27.36  54.88    1.7479E-02    6.9389E-17
    1   73    3     7.076569   0.64  27.36  54.88    1.6819E-02    5.8981E-17
    1   79    9    13.964781   0.64  27.36  54.88    1.6986E-02    8.3267E-17
    1   81   11    15.699854   0.64  27.36  54.88    1.7043E-02    9.0206E-17
    1   83   13    17.266356   0.64  27.36  54.88    1.7100E-02    1.3531E-16
    1   87   17    20.009840   0.64  27.36  54.88    1.7206E-02    9.3675E-17
    1   89   19    21.225906   0.64  27.36  54.88    1.7255E-02    1.2490E-16
    1   93   23    23.412822   0.64  27.36  54.88    1.7343E-02    1.1102E-16
    1   97   27    25.332917   0.64  27.36  54.88    1.7416E-02    1.2143E-16
    1   99   29    26.209921   0.64  27.36  54.88    1.7447E-02    1.0755E-16
    1   73    2     5.400433   0.64  27.36  54.88    1.6794E-02    6.9389E-17
    1   74    3     7.012672   0.64  27.36  54.88    1.6818E-02    7.6328E-17
    1   75    4     8.419565   0.64  27.36  54.88    1.6843E-02    1.0408E-16
    1   76    5     9.684149   0.64  27.36  54.88    1.6870E-02    6.2450E-17
    1   77    6    10.840871   0.64  27.36  54.88    1.6897E-02    7.9797E-17
    1   78    7    11.911308   0.64  27.36  54.88    1.6925E-02    5.8981E-17
    1   79    8    12.910184   0.64  27.36  54.88    1.6954E-02    1.0061E-16
    1   80    9    13.848164   0.64  27.36  54.88    1.6982E-02    8.3267E-17
    1   81   10    14.733316   0.64  27.36  54.88    1.7010E-02    8.6736E-17
    1   82   11    15.571952   0.64  27.36  54.88    1.7039E-02    5.5511E-17
    1   83   12    16.369143   0.64  27.36  54.88    1.7067E-02    7.6328E-17
    1   84   13    17.129048   0.64  27.36  54.88    1.7095E-02    9.0206E-17
    1   85   14    17.855139   0.64  27.36  54.88    1.7122E-02    7.2858E-17
    1   86   15    18.550362   0.64  27.36  54.88    1.7148E-02    1.1796E-16
    1   87   16    19.217239   0.64  27.36  54.88    1.7175E-02    1.1449E-16
    1   88   17    19.857962   0.64  27.36  54.88    1.7200E-02    1.1102E-16
    1   89   18    20.474447   0.64  27.36  54.88    1.7225E-02    6.2450E-17
    1   90   19    21.068384   0.64  27.36  54.88    1.7249E-02    9.3675E-17
    1   91   20    21.641278   0.64  27.36  54.88    1.7272E-02    1.3531E-16
    1   92   21    22.194472   0.64  27.36  54.88    1.7295E-02    1.3184E-16
    1   93   22    22.729174   0.64  27.36  54.88    1.7316E-02    1.3184E-16
    1   94   23    23.246478   0.64  27.36  54.88    1.7337E-02    1.1449E-16
    1   95   24    23.747374   0.64  27.36  54.88    1.7357E-02    9.7145E-17
    1   96   25    24.232768   0.64  27.36  54.88    1.7375E-02    1.0755E-16
    1   97   26    24.703486   0.64  27.36  54.88    1.7393E-02    1.1102E-16
    1   98   27    25.160289   0.64  27.36  54.88    1.7410E-02    1.0408E-16
    1   99   28    25.603877   0.64  27.36  54.88    1.7426E-02    2.6368E-16
    1  100   29    26.034895   0.64  27.36  54.88    1.7441E-02    1.2143E-16
    1   77    5     9.600121   0.64  27.36  54.88    1.6868E-02    7.9797E-17
    1   79    7    11.810578   0.64  27.36  54.88    1.6922E-02    7.2858E-17
    1   83   11    15.446624   0.64  27.36  54.88    1.7034E-02    6.2450E-17
    1   85   13    16.994437   0.64  27.36  54.88    1.7090E-02    6.2450E-17
    1   89   17    19.708933   0.64  27.36  54.88    1.7194E-02    1.0061E-16
    1   91   19    20.913753   0.64  27.36  54.88    1.7243E-02    1.2143E-16
    1   95   23    23.083057   0.64  27.36  54.88    1.7330E-02    1.4225E-16
    1   97   25    24.065932   0.64  27.36  54.88    1.7369E-02    9.0206E-17
    1   75    2     5.303994   0.64  27.36  54.88    1.6793E-02    5.8981E-17
    1   76    3     6.889097   0.64  27.36  54.88    1.6816E-02    6.9389E-17
    1   77    4     8.273133   0.64  27.36  54.88    1.6840E-02    4.5103E-17
    1   78    5     9.517892   0.64  27.36  54.88    1.6866E-02    7.9797E-17
    1   79    6    10.657122   0.64  27.36  54.88    1.6893E-02    1.1449E-16
    1   80    7    11.711950   0.64  27.36  54.88    1.6920E-02    1.3531E-16
    1   81    8    12.696787   0.64  27.36  54.88    1.6947E-02    5.8981E-17
    1   82    9    13.622065   0.64  27.36  54.88    1.6975E-02    1.2143E-16
    1   83   10    14.495675   0.64  27.36  54.88    1.7003E-02    6.2450E-17
    1   84   11    15.323787   0.64  27.36  54.88    1.7030E-02    1.4225E-16
    1   85   12    16.111354   0.64  27.36  54.88    1.7058E-02    1.3184E-16
    1   86   13    16.862441   0.64  27.36  54.88    1.7085E-02    1.0061E-16
    1   87   14    17.580438   0.64  27.36  54.88    1.7111E-02    1.1449E-16
    1   88   15    18.268220   0.64  27.36  54.88    1.7138E-02    1.0755E-16
    1   89   16    18.928251   0.64  27.36  54.88    1.7163E-02    1.2837E-16
    1   90   17    19.562669   0.64  27.36  54.88    1.7188E-02    1.0061E-16
    1   91   18    20.173345   0.64  27.36  54.88    1.7213E-02    1.0408E-16
    1   92   19    20.761928   0.64  27.36  54.88    1.7236E-02    1.0755E-16
    1   93   20    21.329886   0.64  27.36  54.88    1.7259E-02    1.2837E-16
    1   94   21    21.878530   0.64  27.36  54.88    1.7282E-02    1.2837E-16
    1   95   22    22.409039   0.64  27.36  54.88    1.7303E-02    1.6306E-16
    1   96   23    22.922479   0.64  27.36  54.88    1.7324E-02    1.0408E-16
    1   97   24    23.419818   0.64  27.36  54.88    1.7344E-02    1.0755E-16
    1   98   25    23.901939   0.64  27.36  54.88    1.7363E-02    8.6736E-17
    1   99   26    24.369649   0.64  27.36  54.88    1.7381E-02    9.7145E-17
    1  100   27    24.823691   0.64  27.36  54.88    1.7398E-02    1.0061E-16
    1   77    3     6.829321   0.64  27.36  54.88    1.6815E-02    8.6736E-17
    1   79    5     9.437402   0.64  27.36  54.88    1.6864E-02    1.0061E-16
    1   81    7    11.615356   0.64  27.36  54.88    1.6917E-02    9.3675E-17
    1   83    9    13.512430   0.64  27.36  54.88    1.6972E-02    1.0408E-16
    1   85   11    15.203363   0.64  27.36  54.88    1.7026E-02    1.0061E-16
    1   87   13    16.732978   0.64  27.36  54.88    1.7080E-02    1.2490E-16
    1   89   15    18.131122   0.64  27.36  54.88    1.7132E-02    1.1796E-16
    1   91   17    19.419089   0.64  27.36  54.88    1.7183E-02    7.9797E-17
    1   93   19    20.612829   0.64  27.36  54.88    1.7230E-02    1.3184E-16
    1   95   21    21.724726   0.64  27.36  54.88    1.7275E-02    6.5919E-17
    1   97   23    22.764664   0.64  27.36  54.88    1.7317E-02    1.2837E-16
    1   99   25    23.740711   0.64  27.36  54.88    1.7356E-02    1.1796E-16
    1   77    2     5.211747   0.64  27.36  54.88    1.6792E-02    6.5919E-17
    1   79    4     8.132906   0.64  27.36  54.88    1.6837E-02    7.2858E-17
    1   82    7    11.520729   0.64  27.36  54.88    1.6915E-02    7.2858E-17
    1   83    8    12.491994   0.64  27.36  54.88    1.6941E-02    6.5919E-17
    1   86   11    15.085278   0.64  27.36  54.88    1.7022E-02    7.2858E-17
    1   88   13    16.605972   0.64  27.36  54.88    1.7075E-02    1.4572E-16
    1   89   14    17.316064   0.64  27.36  54.88    1.7101E-02    8.6736E-17
    1   91   16    18.649888   0.64  27.36  54.88    1.7152E-02    7.9797E-17
    1   92   17    19.278115   0.64  27.36  54.88    1.7177E-02    1.0061E-16
    1   94   19    20.466379   0.64  27.36  54.88    1.7224E-02    1.1102E-16
    1   97   22    22.099942   0.64  27.36  54.88    1.7291E-02    1.1102E-16
    1   98   23    22.609538   0.64  27.36  54.88    1.7311E-02    7.9797E-17
    1   79    3     6.713566   0.64  27.36  54.88    1.6813E-02    7.9797E-17
    1   81    5     9.281407   0.64  27.36  54.88    1.6861E-02    5.2042E-17
    1   83    7    11.428006   0.64  27.36  54.88    1.6912E-02    9.7145E-17
    1   85    9    13.299630   0.64  27.36  54.88    1.6965E-02    1.0408E-16
    1   87   11    14.969460   0.64  27.36  54.88    1.7018E-02    9.7145E-17
    1   89   13    16.481348   0.64  27.36  54.88    1.7071E-02    1.2143E-16
    1   91   15    17.864482   0.64  27.36  54.88    1.7122E-02    8.6736E-17
    1   93   17    19.139672   0.64  27.36  54.88    1.7172E-02    1.2143E-16
    1   97   21    21.425068   0.64  27.36  54.88    1.7263E-02    1.0061E-16
    1   99   23    22.457027   0.64  27.36  54.88    1.7305E-02    1.0408E-16
    1   79    2     5.123410   0.64  27.36  54.88    1.6791E-02    7.6328E-17
    1   80    3     6.657503   0.64  27.36  54.88    1.6812E-02    6.9389E-17
    1   81    4     7.998474   0.64  27.36  54.88    1.6835E-02    9.3675E-17
    1   82    5     9.205794   0.64  27.36  54.88    1.6859E-02    8.3267E-17
    1   83    6    10.311914   0.64  27.36  54.88    1.6884E-02    7.6328E-17
    1   85    8    12.295265   0.64  27.36  54.88    1.6936E-02    8.3267E-17
    1   86    9    13.196331   0.64  27.36  54.88    1.6962E-02    7.2858E-17
    1   87   10    14.047887   0.64  27.36  54.88    1.6988E-02    9.3675E-17
    1   89   12    15.624927   0.64  27.36  54.88    1.7041E-02    1.0755E-16
    1   90   13    16.359037   0.64  27.36  54.88    1.7066E-02    1.2490E-16
    1   92   15    17.734793   0.64  27.36  54.88    1.7117E-02    8.3267E-17
    1   93   16    18.381539   0.64  27.36  54.88    1.7142E-02    1.1449E-16
    1   94   17    19.003688   0.64  27.36  54.88    1.7166E-02    1.0408E-16
    1   95   18    19.603026   0.64  27.36  54.88    1.7190E-02    6.5919E-17
    1   96   19    20.181127   0.64  27.36  54.88    1.7213E-02    1.2490E-16
    1   97   20    20.739392   0.64  27.36  54.88    1.7236E-02    1.4919E-16
    1  100   23    22.307063   0.64  27.36  54.88    1.7299E-02    1.1102E-16
    1   83    5     9.131703   0.64  27.36  54.88    1.6858E-02    6.5919E-17
    1   85    7    11.248033   0.64  27.36  54.88    1.6908E-02    9.7145E-17
    1   89   11    14.744350   0.64  27.36  54.88    1.7011E-02    1.3878E-16
    1   95   17    18.870093   0.64  27.36  54.88    1.7161E-02    9.3675E-17
    1   97   19    20.042186   0.64  27.36  54.88    1.7207E-02    9.3675E-17
    1   81    2     5.038723   0.64  27.36  54.88    1.6790E-02    1.1449E-16
    1   82    3     6.548806   0.64  27.36  54.88    1.6810E-02    7.6328E-17
    1   83    4     7.869463   0.64  27.36  54.88    1.6833E-02    7.9797E-17
