 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   19   13    46.140646   0.91  11.97  36.97    1.6804E-02    7.6477E-05
    1   23   17    48.577806   0.91  11.97  36.97    1.6154E-02    4.6601E-05
    1   25   19    49.487962   0.91  11.97  36.97    1.5922E-02    3.9213E-05
    1   29   23    50.914764   0.91  11.97  36.97    1.5570E-02    2.7171E-05
    1   31   25    51.484447   0.91  11.97  36.97    1.5433E-02    2.2757E-05
    1   35   29    52.421625   0.91  11.97  36.97    1.5213E-02    1.6473E-05
    1   37   31    52.811741   0.91  11.97  36.97    1.5123E-02    1.3966E-05
    1   41   35    53.474488   0.91  11.97  36.97    1.4973E-02    1.0227E-05
    1   43   37    53.758361   0.91  11.97  36.97    1.4910E-02    8.8092E-06
    1   47   41    54.251844   0.91  11.97  36.97    1.4801E-02    6.6724E-06
    1   49   43    54.467665   0.91  11.97  36.97    1.4753E-02    5.8513E-06
    1   53   47    54.849394   0.91  11.97  36.97    1.4670E-02    4.0521E-06
    1   55   49    55.019009   0.91  11.97  36.97    1.4634E-02    3.5122E-06
    1   59   53    55.323088   0.91  11.97  36.97    1.4569E-02    3.0541E-06
    1   61   55    55.459899   0.91  11.97  36.97    1.4540E-02    2.5077E-06
    1   65   59    55.707834   0.91  11.97  36.97    1.4487E-02    1.8078E-06
    1   67   61    55.820518   0.91  11.97  36.97    1.4464E-02    2.0005E-06
    1   71   65    56.026545   0.91  11.97  36.97    1.4421E-02    1.3069E-06
    1   73   67    56.120966   0.91  11.97  36.97    1.4400E-02    1.0611E-06
    1   77   71    56.294883   0.91  11.97  36.97    1.4365E-02    1.0038E-06
    1   79   73    56.375147   0.91  11.97  36.97    1.4348E-02    7.6096E-07
    1   83   77    56.523918   0.91  11.97  36.97    1.4317E-02    5.3342E-07
    1   85   79    56.592987   0.91  11.97  36.97    1.4303E-02    7.7390E-07
    1   89   83    56.721699   0.91  11.97  36.97    1.4276E-02    2.7396E-07
    1   91   85    56.781762   0.91  11.97  36.97    1.4265E-02    5.7849E-07
    1   95   89    56.894215   0.91  11.97  36.97    1.4241E-02    3.9187E-07
    1   97   91    56.946925   0.91  11.97  36.97    1.4231E-02    3.6966E-07
    1    8    1    14.855839   0.91  11.97  36.97    1.7371E-02    6.3391E-06
    1    9    2    21.801289   0.91  11.97  36.97    1.8254E-02    7.0818E-05
    1   10    3    26.630011   0.91  11.97  36.97    1.9286E-02    1.4813E-04
    1   11    4    30.273924   0.91  11.97  36.97    2.0193E-02    6.8343E-05
    1   12    5    33.149960   0.91  11.97  36.97    2.0334E-02    1.6968E-04
    1   13    6    35.489164   0.91  11.97  36.97    1.9913E-02    1.8066E-04
    1   15    8    39.080159   0.91  11.97  36.97    1.8892E-02    1.2032E-04
    1   16    9    40.492276   0.91  11.97  36.97    1.8460E-02    1.1635E-04
    1   17   10    41.718104   0.91  11.97  36.97    1.8087E-02    7.8041E-05
    1   18   11    42.792792   0.91  11.97  36.97    1.7765E-02    8.2129E-05
    1   19   12    43.743037   0.91  11.97  36.97    1.7485E-02    7.5428E-05
    1   20   13    44.589515   0.91  11.97  36.97    1.7240E-02    5.7846E-05
    1   22   15    46.033030   0.91  11.97  36.97    1.6834E-02    5.1995E-05
    1   23   16    46.653612   0.91  11.97  36.97    1.6664E-02    4.3445E-05
    1   24   17    47.218874   0.91  11.97  36.97    1.6511E-02    4.2361E-05
    1   25   18    47.735943   0.91  11.97  36.97    1.6373E-02    3.7592E-05
    1   26   19    48.210763   0.91  11.97  36.97    1.6249E-02    3.3038E-05
    1   27   20    48.648336   0.91  11.97  36.97    1.6135E-02    3.1435E-05
    1   29   22    49.428067   0.91  11.97  36.97    1.5937E-02    2.5377E-05
    1   30   23    49.776944   0.91  11.97  36.97    1.5849E-02    2.3784E-05
    1   31   24    50.102209   0.91  11.97  36.97    1.5768E-02    2.1424E-05
    1   32   25    50.406189   0.91  11.97  36.97    1.5693E-02    1.9678E-05
    1   33   26    50.690913   0.91  11.97  36.97    1.5624E-02    1.8293E-05
    1   34   27    50.958160   0.91  11.97  36.97    1.5559E-02    1.6632E-05
    1   36   29    51.446303   0.91  11.97  36.97    1.5442E-02    1.4280E-05
    1   37   30    51.669809   0.91  11.97  36.97    1.5389E-02    1.3040E-05
    1   38   31    51.881107   0.91  11.97  36.97    1.5339E-02    1.2076E-05
    1   39   32    52.081173   0.91  11.97  36.97    1.5292E-02    1.1167E-05
    1   40   33    52.270879   0.91  11.97  36.97    1.5248E-02    1.0323E-05
    1   41   34    52.451013   0.91  11.97  36.97    1.5206E-02    9.6352E-06
    1   43   36    52.785325   0.91  11.97  36.97    1.5129E-02    8.1980E-06
    1   44   37    52.940723   0.91  11.97  36.97    1.5094E-02    7.6561E-06
    1   45   38    53.089002   0.91  11.97  36.97    1.5060E-02    7.0353E-06
    1   46   39    53.230640   0.91  11.97  36.97    1.5028E-02    6.6600E-06
    1   47   40    53.366075   0.91  11.97  36.97    1.4997E-02    6.0139E-06
    1   48   41    53.495705   0.91  11.97  36.97    1.4968E-02    5.7377E-06
    1   50   43    53.738987   0.91  11.97  36.97    1.4914E-02    4.9652E-06
    1   51   44    53.853282   0.91  11.97  36.97    1.4889E-02    4.6657E-06
    1   52   45    53.963066   0.91  11.97  36.97    1.4864E-02    4.1043E-06
    1   53   46    54.068603   0.91  11.97  36.97    1.4841E-02    4.1930E-06
    1   54   47    54.170133   0.91  11.97  36.97    1.4818E-02    3.5809E-06
    1   55   48    54.267882   0.91  11.97  36.97    1.4797E-02    3.5623E-06
    1   57   50    54.452849   0.91  11.97  36.97    1.4756E-02    2.8688E-06
    1   58   51    54.540439   0.91  11.97  36.97    1.4737E-02    3.0342E-06
    1   59   52    54.624993   0.91  11.97  36.97    1.4719E-02    2.4328E-06
    1   60   53    54.706667   0.91  11.97  36.97    1.4701E-02    2.6325E-06
    1   61   54    54.785604   0.91  11.97  36.97    1.4684E-02    2.2980E-06
    1   62   55    54.861942   0.91  11.97  36.97    1.4668E-02    2.0034E-06
    1   64   57    55.007313   0.91  11.97  36.97    1.4636E-02    1.6532E-06
    1   65   58    55.076576   0.91  11.97  36.97    1.4621E-02    1.7726E-06
    1   66   59    55.143698   0.91  11.97  36.97    1.4607E-02    1.6770E-06
    1   67   60    55.208778   0.91  11.97  36.97    1.4593E-02    1.3273E-06
    1   68   61    55.271908   0.91  11.97  36.97    1.4579E-02    1.5156E-06
    1   69   62    55.333173   0.91  11.97  36.97    1.4567E-02    1.1178E-06
    1   71   64    55.450431   0.91  11.97  36.97    1.4541E-02    1.2251E-06
    1   72   65    55.506573   0.91  11.97  36.97    1.4530E-02    8.2605E-07
    1   73   66    55.561150   0.91  11.97  36.97    1.4518E-02    1.2317E-06
    1   74   67    55.614226   0.91  11.97  36.97    1.4507E-02    9.8998E-07
    1   75   68    55.665862   0.91  11.97  36.97    1.4496E-02    7.5464E-07
    1   76   69    55.716117   0.91  11.97  36.97    1.4486E-02    1.1048E-06
    1   78   71    55.812696   0.91  11.97  36.97    1.4465E-02    7.5682E-07
    1   79   72    55.859123   0.91  11.97  36.97    1.4455E-02    8.7113E-07
    1   80   73    55.904370   0.91  11.97  36.97    1.4446E-02    7.6072E-07
    1   81   74    55.948482   0.91  11.97  36.97    1.4437E-02    7.4431E-07
    1   82   75    55.991501   0.91  11.97  36.97    1.4427E-02    6.0499E-07
    1   83   76    56.033468   0.91  11.97  36.97    1.4419E-02    6.7363E-07
    1   85   78    56.114396   0.91  11.97  36.97    1.4402E-02    3.8448E-07
    1   86   79    56.153427   0.91  11.97  36.97    1.4394E-02    5.4757E-07
    1   87   80    56.191548   0.91  11.97  36.97    1.4386E-02    6.2813E-07
    1   88   81    56.228790   0.91  11.97  36.97    1.4378E-02    3.0245E-07
    1   89   82    56.265183   0.91  11.97  36.97    1.4371E-02    3.9172E-07
    1   90   83    56.300756   0.91  11.97  36.97    1.4364E-02    5.4131E-07
    1   92   85    56.369551   0.91  11.97  36.97    1.4349E-02    2.3163E-07
    1   93   86    56.402823   0.91  11.97  36.97    1.4342E-02    4.4523E-07
    1   94   87    56.435378   0.91  11.97  36.97    1.4335E-02    4.1014E-07
    1   95   88    56.467239   0.91  11.97  36.97    1.4329E-02    1.1690E-07
    1   96   89    56.498427   0.91  11.97  36.97    1.4323E-02    3.4804E-07
    1   97   90    56.528964   0.91  11.97  36.97    1.4316E-02    4.1310E-07
    1   99   92    56.588163   0.91  11.97  36.97    1.4304E-02    2.5393E-07
    1  100   93    56.616863   0.91  11.97  36.97    1.4298E-02    3.9010E-07
    1    9    1    13.733951   0.91  11.97  36.97    1.7275E-02    1.3023E-06
    1   11    3    24.990573   0.91  11.97  36.97    1.8889E-02    7.1902E-05
    1   13    5    31.427387   0.91  11.97  36.97    2.0351E-02    1.1384E-04
    1   15    7    35.751562   0.91  11.97  36.97    1.9848E-02    9.4779E-05
    1   17    9    38.888354   0.91  11.97  36.97    1.8951E-02    7.1947E-05
    1   19   11    41.277802   0.91  11.97  36.97    1.8221E-02    7.1933E-05
    1   21   13    43.162495   0.91  11.97  36.97    1.7655E-02    5.2603E-05
    1   23   15    44.688878   0.91  11.97  36.97    1.7212E-02    4.0418E-05
    1   25   17    45.951157   0.91  11.97  36.97    1.6857E-02    3.5794E-05
    1   27   19    47.012902   0.91  11.97  36.97    1.6566E-02    2.9237E-05
    1   29   21    47.918664   0.91  11.97  36.97    1.6325E-02    2.3555E-05
    1   31   23    48.700632   0.91  11.97  36.97    1.6122E-02    2.0161E-05
    1   33   25    49.382668   0.91  11.97  36.97    1.5948E-02    1.7115E-05
    1   35   27    49.982847   0.91  11.97  36.97    1.5798E-02    1.4280E-05
    1   37   29    50.515116   0.91  11.97  36.97    1.5667E-02    1.2155E-05
    1   39   31    50.990417   0.91  11.97  36.97    1.5551E-02    1.0422E-05
    1   41   33    51.417453   0.91  11.97  36.97    1.5449E-02    8.9347E-06
    1   43   35    51.803237   0.91  11.97  36.97    1.5358E-02    7.6574E-06
    1   45   37    52.153482   0.91  11.97  36.97    1.5276E-02    6.5932E-06
    1   47   39    52.472893   0.91  11.97  36.97    1.5201E-02    5.6911E-06
    1   49   41    52.765374   0.91  11.97  36.97    1.5134E-02    4.8576E-06
    1   51   43    53.034200   0.91  11.97  36.97    1.5073E-02    4.1825E-06
    1   53   45    53.282133   0.91  11.97  36.97    1.5016E-02    3.5967E-06
    1   55   47    53.511520   0.91  11.97  36.97    1.4965E-02    3.2394E-06
    1   57   49    53.724369   0.91  11.97  36.97    1.4917E-02    2.9459E-06
    1   59   51    53.922409   0.91  11.97  36.97    1.4873E-02    2.5743E-06
    1   61   53    54.107134   0.91  11.97  36.97    1.4832E-02    2.0723E-06
    1   63   55    54.279845   0.91  11.97  36.97    1.4794E-02    1.6301E-06
    1   65   57    54.441678   0.91  11.97  36.97    1.4759E-02    1.6250E-06
    1   67   59    54.593631   0.91  11.97  36.97    1.4726E-02    1.5347E-06
    1   69   61    54.736581   0.91  11.97  36.97    1.4695E-02    1.5338E-06
    1   71   63    54.871307   0.91  11.97  36.97    1.4665E-02    9.4481E-07
    1   73   65    54.998499   0.91  11.97  36.97    1.4638E-02    8.2613E-07
    1   75   67    55.118772   0.91  11.97  36.97    1.4612E-02    1.0072E-06
    1   77   69    55.232676   0.91  11.97  36.97    1.4588E-02    7.3505E-07
    1   79   71    55.340704   0.91  11.97  36.97    1.4565E-02    6.8412E-07
    1   81   73    55.443299   0.91  11.97  36.97    1.4543E-02    4.1097E-07
    1   83   75    55.540863   0.91  11.97  36.97    1.4522E-02    5.8703E-07
    1   85   77    55.633755   0.91  11.97  36.97    1.4503E-02    5.8100E-07
    1   87   79    55.722304   0.91  11.97  36.97    1.4484E-02    3.3848E-07
    1   89   81    55.806808   0.91  11.97  36.97    1.4467E-02    4.9353E-07
    1   91   83    55.887537   0.91  11.97  36.97    1.4449E-02    2.8092E-07
    1   93   85    55.964740   0.91  11.97  36.97    1.4433E-02    4.0041E-07
    1   95   87    56.038642   0.91  11.97  36.97    1.4418E-02    3.4247E-07
    1   97   89    56.109451   0.91  11.97  36.97    1.4403E-02    1.2090E-07
    1   99   91    56.177357   0.91  11.97  36.97    1.4389E-02    3.6681E-07
    1   10    1    12.802374   0.91  11.97  36.97    1.7202E-02    2.5021E-07
    1   11    2    19.071377   0.91  11.97  36.97    1.7839E-02    7.1794E-06
    1   13    4    27.083301   0.91  11.97  36.97    1.9404E-02    3.9780E-05
    1   14    5    29.912438   0.91  11.97  36.97    2.0121E-02    3.9201E-05
    1   16    7    34.245949   0.91  11.97  36.97    2.0179E-02    8.1598E-05
    1   17    8    35.951572   0.91  11.97  36.97    1.9796E-02    6.0375E-05
    1   19   10    38.736595   0.91  11.97  36.97    1.8997E-02    6.4742E-05
    1   20   11    39.890147   0.91  11.97  36.97    1.8645E-02    4.9654E-05
    1   22   13    41.844427   0.91  11.97  36.97    1.8049E-02    4.6191E-05
    1   23   14    42.679957   0.91  11.97  36.97    1.7798E-02    3.7442E-05
    1   25   16    44.131005   0.91  11.97  36.97    1.7372E-02    3.3453E-05
    1   26   17    44.765237   0.91  11.97  36.97    1.7190E-02    2.8367E-05
    1   28   19    45.886777   0.91  11.97  36.97    1.6874E-02    2.4810E-05
    1   29   20    46.385101   0.91  11.97  36.97    1.6737E-02    2.1766E-05
    1   31   22    47.278588   0.91  11.97  36.97    1.6495E-02    1.8799E-05
    1   32   23    47.680677   0.91  11.97  36.97    1.6388E-02    1.6881E-05
    1   34   25    48.409571   0.91  11.97  36.97    1.6197E-02    1.4476E-05
    1   35   26    48.740956   0.91  11.97  36.97    1.6112E-02    1.3201E-05
    1   37   28    49.347071   0.91  11.97  36.97    1.5957E-02    1.1306E-05
    1   38   29    49.624953   0.91  11.97  36.97    1.5887E-02    1.0389E-05
    1   40   31    50.136996   0.91  11.97  36.97    1.5760E-02    8.9285E-06
    1   41   32    50.373399   0.91  11.97  36.97    1.5702E-02    8.2624E-06
    1   43   34    50.811749   0.91  11.97  36.97    1.5595E-02    7.0568E-06
    1   44   35    51.015336   0.91  11.97  36.97    1.5545E-02    6.5398E-06
    1   46   37    51.394870   0.91  11.97  36.97    1.5454E-02    5.6485E-06
    1   47   38    51.572043   0.91  11.97  36.97    1.5412E-02    5.2786E-06
    1   49   40    51.903875   0.91  11.97  36.97    1.5334E-02    4.6182E-06
    1   50   41    52.059470   0.91  11.97  36.97    1.5297E-02    4.1993E-06
    1   52   43    52.352077   0.91  11.97  36.97    1.5229E-02    3.6112E-06
    1   53   44    52.489815   0.91  11.97  36.97    1.5197E-02    3.3949E-06
    1   55   46    52.749774   0.91  11.97  36.97    1.5138E-02    2.8812E-06
    1   56   47    52.872567   0.91  11.97  36.97    1.5110E-02    2.8769E-06
    1   58   49    53.105059   0.91  11.97  36.97    1.5057E-02    2.5152E-06
    1   59   50    53.215217   0.91  11.97  36.97    1.5032E-02    2.2208E-06
    1   61   52    53.424383   0.91  11.97  36.97    1.4984E-02    2.0652E-06
    1   62   53    53.523761   0.91  11.97  36.97    1.4962E-02    1.6777E-06
    1   64   55    53.712947   0.91  11.97  36.97    1.4920E-02    1.5510E-06
    1   65   56    53.803057   0.91  11.97  36.97    1.4900E-02    1.5119E-06
    1   67   58    53.974998   0.91  11.97  36.97    1.4862E-02    1.2249E-06
    1   68   59    54.057079   0.91  11.97  36.97    1.4843E-02    1.4243E-06
    1   70   61    54.214031   0.91  11.97  36.97    1.4809E-02    1.0743E-06
    1   71   62    54.289111   0.91  11.97  36.97    1.4792E-02    1.1639E-06
    1   73   64    54.432955   0.91  11.97  36.97    1.4761E-02    9.3078E-07
    1   74   65    54.501894   0.91  11.97  36.97    1.4746E-02    8.1693E-07
    1   76   67    54.634207   0.91  11.97  36.97    1.4717E-02    7.3984E-07
    1   77   68    54.697729   0.91  11.97  36.97    1.4703E-02    5.4921E-07
    1   79   70    54.819845   0.91  11.97  36.97    1.4676E-02    5.6235E-07
    1   80   71    54.878565   0.91  11.97  36.97    1.4664E-02    4.0834E-07
    1   82   73    54.991620   0.91  11.97  36.97    1.4640E-02    4.5804E-07
    1   83   74    55.046062   0.91  11.97  36.97    1.4628E-02    3.5346E-07
    1   85   76    55.151029   0.91  11.97  36.97    1.4606E-02    4.2524E-07
    1   86   77    55.201645   0.91  11.97  36.97    1.4594E-02    3.4201E-07
    1   88   79    55.299362   0.91  11.97  36.97    1.4574E-02    4.2207E-07
    1   89   80    55.346542   0.91  11.97  36.97    1.4564E-02    3.4794E-07
    1   91   82    55.437735   0.91  11.97  36.97    1.4545E-02    3.9595E-07
    1   92   83    55.481818   0.91  11.97  36.97    1.4535E-02    3.5538E-07
    1   94   85    55.567120   0.91  11.97  36.97    1.4517E-02    3.3192E-07
    1   95   86    55.608401   0.91  11.97  36.97    1.4508E-02    3.5508E-07
    1   97   88    55.688365   0.91  11.97  36.97    1.4491E-02    2.3810E-07
    1   98   89    55.727102   0.91  11.97  36.97    1.4483E-02    3.3749E-07
    1  100   91    55.802215   0.91  11.97  36.97    1.4467E-02    1.3441E-07
    1   11    1    12.014215   0.91  11.97  36.97    1.7146E-02    4.5029E-08
    1   13    3    22.356773   0.91  11.97  36.97    1.8352E-02    1.2142E-05
    1   17    7    32.889448   0.91  11.97  36.97    2.0356E-02    3.8431E-05
    1   19    9    36.109082   0.91  11.97  36.97    1.9755E-02    5.2214E-05
    1   21   11    38.613524   0.91  11.97  36.97    1.9034E-02    3.7394E-05
    1   23   13    40.622581   0.91  11.97  36.97    1.8421E-02    3.3959E-05
    1   27   17    43.652985   0.91  11.97  36.97    1.7511E-02    2.3775E-05
    1   29   19    44.825751   0.91  11.97  36.97    1.7173E-02    1.9942E-05
    1   31   21    45.834825   0.91  11.97  36.97    1.6889E-02    1.7305E-05
    1   33   23    46.712499   0.91  11.97  36.97    1.6648E-02    1.4434E-05
    1   37   27    48.165033   0.91  11.97  36.97    1.6261E-02    1.0427E-05
    1   39   29    48.772996   0.91  11.97  36.97    1.6103E-02    8.8920E-06
    1   41   31    49.318410   0.91  11.97  36.97    1.5964E-02    7.5942E-06
    1   43   33    49.810492   0.91  11.97  36.97    1.5841E-02    6.5115E-06
    1   47   37    50.663254   0.91  11.97  36.97    1.5631E-02    4.8538E-06
    1   49   39    51.035165   0.91  11.97  36.97    1.5541E-02    4.1661E-06
    1   51   41    51.376710   0.91  11.97  36.97    1.5459E-02    3.6530E-06
    1   53   43    51.691472   0.91  11.97  36.97    1.5384E-02    3.1702E-06
    1   57   47    52.252352   0.91  11.97  36.97    1.5252E-02    2.4379E-06
    1   59   49    52.503294   0.91  11.97  36.97    1.5194E-02    2.0460E-06
